,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
11363,um barry,1,4,neutral,2010,5
11364,say anything,1,3,positive,2011,0
11365,wan na speak wan na think,1,4,neutral,2011,1
11366,want take kiss make love right right,1,3,positive,2011,2
11367,um barry,1,4,neutral,2011,3
11368,awwwww,0,3,positive,2011,4
11369,thought guy know love,1,6,positive,2012,0
11370,dude,0,3,positive,2012,1
11371,god,1,6,positive,2012,2
11372,right everybody know,0,3,positive,2012,3
11373,dude,1,3,positive,2013,0
11374,hat phoebe quite competitor might say breast still showing,0,3,positive,2013,1
11375,hat phoebe quite competitor might say breast still showing,0,3,positive,2014,0
11376,god,1,6,positive,2014,1
11377,right everybody know,0,3,positive,2015,0
11378,well actually ross,1,4,neutral,2015,1
11379,well actually ross,1,4,neutral,2016,0
11380,yes appreciate one told yet,0,4,neutral,2016,1
11381,dear,1,4,neutral,2017,0
11382,hi,1,4,neutral,2017,1
11383,going,1,4,neutral,2017,2
11384,hardest letter ever write,1,5,negative,2017,3
11385,hell matter,1,1,negative,2017,4
11386,think joey going react find blew sister letter,1,0,negative,2017,5
11387,well part tell moved france actually cuba,0,4,neutral,2017,6
11388,right look look got okay person,1,4,neutral,2017,7
11389,least know name,1,4,neutral,2017,8
11390,go house ask okay ever one come door take walk let easy,1,4,neutral,2017,9
11391,come door ask,0,2,negative,2017,10
11392,cuba,1,5,negative,2017,11
11393,hey,0,4,neutral,2018,0
11394,uh may right jill,1,5,negative,2018,1
11395,uh may right jill,1,5,negative,2019,0
11396,oh knew happened,0,6,negative,2019,1
11397,umm kissed,1,5,negative,2019,2
11398,kissed,0,6,negative,2019,3
11399,right,1,4,neutral,2020,0
11400,okay go two queen,0,4,neutral,2020,1
11401,two five,1,4,neutral,2020,2
11402,win dollar,0,3,positive,2020,3
11403,really,1,6,positive,2020,4
11404,oh yeah okay let play got,0,4,neutral,2020,5
11405,four nine,1,4,neutral,2020,6
11406,kidding right,0,6,negative,2020,7
11407,well full cup,0,6,positive,2020,9
11408,damn good cup,1,3,positive,2020,10
11409,still set,0,4,neutral,2021,1
11410,joey wedding le hour,1,0,negative,2021,2
11411,know sorry guy drunk let go get,0,5,negative,2021,3
11412,oh god gon na find another minister,1,5,negative,2021,4
11413,minister alright put em phone marry right,0,0,negative,2021,5
11414,ugh joey go,1,5,negative,2021,6
11415,hey hang marry right power,0,0,negative,2021,7
11416,oh hey joey,1,3,positive,2022,0
11417,ca decide route take vega hey traveled lot right,0,4,neutral,2022,1
11418,yeah around,1,4,neutral,2022,2
11419,okay route take northern route southern route,0,4,neutral,2022,3
11420,ooh take northern route man illinois beard bee,1,4,neutral,2022,4
11421,great problem solved,0,3,positive,2022,5
11422,estelle got ta get work lost health insurance,1,5,negative,2023,0
11423,right first thing got ta damage control,0,4,neutral,2023,1
11424,well think uhh someone may bad mouthing town,0,5,negative,2023,3
11425,bastard,1,0,negative,2023,4
11426,mean whenever monica chandler like laundry going grocery shopping oh,0,6,positive,2024,0
11427,time monica spent phone sad linda camp,0,6,positive,2024,1
11428,phone,1,3,positive,2024,2
11429,oh ca believe,0,6,positive,2024,3
11430,mean think great,0,3,positive,2024,4
11431,might able better,0,4,neutral,2024,6
11432,joey come come,1,4,neutral,2024,7
11433,phoebe found monica chandler,1,4,neutral,2024,8
11434,joey,1,4,neutral,2024,9
11435,okay know know know rachel know,0,6,positive,2024,10
11436,mean whenever monica chandler like laundry going grocery shopping oh,1,6,positive,2025,0
11437,time monica spent phone sad linda camp,1,6,positive,2025,1
11438,oh ca believe,1,6,positive,2025,2
11439,mean think great,1,3,positive,2025,3
11440,might able better,1,4,neutral,2025,5
11441,hey guy,0,4,neutral,2025,6
11442,okay know know know rachel know,1,6,positive,2025,7
11443,yes,0,4,neutral,2025,8
11444,matter know,0,4,neutral,2025,9
11445,enough u know tell know,0,4,neutral,2025,10
11446,lying secret would finally,0,3,positive,2025,11
11447,hey guy,0,4,neutral,2026,0
11448,joey come come,1,4,neutral,2026,1
11449,phoebe found monica chandler,1,4,neutral,2026,2
11450,mean friend nothing,0,4,neutral,2026,3
11451,joey,1,4,neutral,2026,4
11452,yes,0,4,neutral,2026,5
11453,matter know,0,4,neutral,2026,6
11454,enough u know tell know,0,4,neutral,2026,7
11455,lying secret would finally,0,3,positive,2026,8
11456,know friend getting married got ta change thing,0,4,neutral,2027,0
11457,really think would different,1,6,negative,2027,1
11458,could,0,6,negative,2027,2
11459,mean pretty soon gon na kid gon na hanging couple kid,0,5,negative,2027,3
11460,maybe gon na leave city near,0,5,negative,2027,4
11461,well thing change,1,4,neutral,2027,5
11462,well thing change,1,4,neutral,2028,0
11463,want move,0,5,negative,2028,1
11464,want move,0,5,negative,2029,0
11465,okay joe,1,4,neutral,2029,1
11466,still,1,6,positive,2030,0
11467,braverman must,0,4,neutral,2030,1
11468,could town maybe gone month,1,5,negative,2030,2
11469,cheesecake may gone bad want come back bad cheesecake,0,2,negative,2030,3
11470,could kill,1,2,negative,2030,4
11471,well want,0,4,neutral,2030,5
11472,protecting,1,4,neutral,2030,6
11473,take,0,4,neutral,2030,7
11474,move quick,1,2,negative,2030,8
11475,think heard moving around,1,2,negative,2030,10
11476,go go go go go go go go go go,0,2,negative,2030,11
11477,hey kicky,0,4,neutral,2031,0
11478,trying get comfortable ca sleep underwear,1,4,neutral,2031,1
11479,well gon na,0,4,neutral,2031,2
11480,thinking always seeing girl top girl,1,4,neutral,2031,3
11481,end end tall like pancake,0,4,neutral,2031,4
11482,mean always going woman,1,4,neutral,2031,5
11483,always figured right one come along able guy go distance,1,5,negative,2031,6
11484,looking dad thinking,1,4,neutral,2031,7
11485,hey,0,4,neutral,2031,8
11486,go father business cave,0,4,neutral,2031,10
11487,decided go actor business,0,4,neutral,2031,13
11488,easy,0,4,neutral,2031,14
11489,like believe right woman come along courage gut say thanks married,0,4,neutral,2031,15
11490,really think,1,3,positive,2031,16
11491,yeah really,0,4,neutral,2031,17
11492,thanks chandler,1,4,neutral,2031,18
11493,get,0,0,negative,2031,19
11494,hi,0,4,neutral,2032,0
11495,fettuccini alfredo look little dry use cheese,1,4,neutral,2032,1
11496,say used mean eat snack,0,4,neutral,2032,2
11497,cream,1,4,neutral,2032,3
11498,cheese make thirsty,0,4,neutral,2032,4
11499,okay let move,1,4,neutral,2032,5
11500,right,0,4,neutral,2032,6
11501,oh something smell good monica station oh god absolutely amazing never made,1,6,positive,2032,7
11502,oh something smell good monica station oh god absolutely amazing never made,1,6,positive,2033,0
11503,oh,0,6,positive,2033,1
11504,know anything cooking,0,4,neutral,2033,2
11505,ask someone called water make little bubble,0,4,neutral,2033,3
11506,well hat chef,1,3,positive,2033,4
11507,sorry mouth full hear said umm hat,0,4,neutral,2033,5
11508,chef,1,3,positive,2033,6
11509,right,0,3,positive,2033,7
11510,hey pheebs,0,4,neutral,2034,0
11511,hey,1,4,neutral,2034,1
11512,good oh oh roger dinner thing wanted invite guy,1,3,positive,2034,2
11513,going,1,4,neutral,2034,3
11514,okay,1,4,neutral,2034,5
11515,okay think maybe though perceptive freak,1,4,neutral,2034,6
11516,hate,0,1,negative,2034,7
11517,hey,1,4,neutral,2035,0
11518,going,0,4,neutral,2035,1
11519,good oh oh roger dinner thing wanted invite guy,1,3,positive,2035,2
11520,going,1,4,neutral,2035,3
11521,nothing um um roger,0,4,neutral,2035,4
11522,okay,1,4,neutral,2035,6
11523,okay think maybe though perceptive freak,1,4,neutral,2035,7
11524,nothing um um roger,0,4,neutral,2036,0
11525,dunno something,1,4,neutral,2036,1
11526,dunno something,1,4,neutral,2037,0
11527,basically feel,0,4,neutral,2037,1
11528,basically feel,0,4,neutral,2038,0
11529,hate guy,1,1,negative,2038,1
11530,hate guy,1,1,negative,2039,0
11531,yeah hate,0,1,negative,2039,1
11532,hate,0,1,negative,2039,2
11533,sorry,1,5,negative,2039,3
11534,yeah hate,0,1,negative,2040,0
11535,sorry pheebs sorry,1,5,negative,2040,1
11536,good oh oh roger dinner thing wanted invite guy,0,3,positive,2041,0
11537,going,0,4,neutral,2041,1
11538,sorry pheebs sorry,1,5,negative,2041,2
11539,okay,0,4,neutral,2041,4
11540,okay think maybe though perceptive freak,0,4,neutral,2041,5
11541,hey,1,3,positive,2042,0
11542,hey,0,3,positive,2042,1
11543,sending back stuff chandler bought guilt,0,4,neutral,2042,3
11544,yes mine,0,2,negative,2043,0
11545,cause figured hooked girl left,1,4,neutral,2043,1
11546,yes would made sense,0,5,negative,2043,2
11547,even feel like know anymore man,1,0,negative,2043,3
11548,right look gon na ask one time,1,4,neutral,2043,4
11549,whatever say believe ya,1,4,neutral,2043,5
11550,gay cruise,1,0,negative,2043,6
11551,oh hey kid playing street wan na go give project ruin day,0,0,negative,2044,0
11552,hey ball maybe stick razor blade teach new game gon na need stitch ball,1,4,neutral,2044,1
11553,said,1,6,negative,2045,0
11554,said gon na happy getting married somewhere find day well postpone,0,4,neutral,2045,1
11555,postpone,1,3,positive,2045,2
11556,emily think monica realises much parent spent wedding,1,0,negative,2045,3
11557,sister little brain comprehends people took time life fly thousand mile huh,1,0,negative,2045,4
11558,right,1,4,neutral,2045,5
11559,realize people going disappointed sure come back right,0,5,negative,2045,6
11560,ask people would ask people,1,0,negative,2045,7
11561,point pant,0,0,negative,2045,8
11562,choice,0,0,negative,2045,9
11563,anywhere would booked month ago ross understand,0,0,negative,2045,10
11564,wedding talking,0,0,negative,2045,11
11565,thing understand postponing option getting married,1,4,neutral,2045,12
11566,saying never,0,0,negative,2045,13
11567,saying,1,4,neutral,2045,14
11568,mind wrong pant,1,0,negative,2045,16
11569,pant,0,0,negative,2045,17
11570,backwards,0,0,negative,2045,18
11571,understand important well perhaps get married,0,0,negative,2045,19
11572,wait emily wait stop emily please,1,5,negative,2045,20
11573,hi honey,1,4,neutral,2046,0
11574,see later,0,4,neutral,2046,1
11575,bought grocery gon na make dinner,1,3,positive,2046,2
11576,well next time ask least wait ask,0,0,negative,2046,3
11577,oh please hear hear,1,2,negative,2046,4
11578,chandler bing chandler bing,0,6,positive,2046,5
11579,noooo,1,0,negative,2046,6
11580,well next time ask least wait ask,0,0,negative,2047,0
11581,hi heldi morgan chase museum calling monica geller,1,4,neutral,2047,1
11582,hi heldi morgan chase museum calling monica geller,1,4,neutral,2048,0
11583,oh,0,6,negative,2048,1
11584,want let know cancellation still interested wedding facility available,1,4,neutral,2048,2
11585,oh please hear hear,0,2,negative,2048,3
11586,came give,1,4,neutral,2049,1
11587,oww big ring,0,6,negative,2049,2
11588,yeah time want baby know voice,1,4,neutral,2050,0
11589,uh talk,0,4,neutral,2050,1
11590,yeah yeah time,1,4,neutral,2050,2
11591,really,0,6,positive,2050,3
11592,um refer bobo sperm guy,1,4,neutral,2050,4
11593,would look dump hated u final revenge,0,1,negative,2051,0
11594,ever seen much crap,1,1,negative,2051,1
11595,ever seen much crap,1,1,negative,2052,0
11596,actually think apartment sully good name crap,0,0,negative,2052,1
11597,actually think apartment sully good name crap,0,0,negative,2053,0
11598,check,1,4,neutral,2053,1
11599,work ordinary day know chop chop chop sauti sauti sauti,0,4,neutral,2054,1
11600,sudden leon manager call office,0,4,neutral,2054,2
11601,turn fired head lunch chef guess got job,0,3,positive,2054,3
11602,fortunately,0,3,positive,2054,4
11603,made head purchasing thank much,0,3,positive,2054,5
11604,anyway ran ross chandler downstairs think go celebrate,0,3,positive,2054,6
11605,someplace nice,0,4,neutral,2054,7
11606,work ordinary day know chop chop chop sauti sauti sauti,1,4,neutral,2055,0
11607,sudden leon manager call office,1,4,neutral,2055,1
11608,turn fired head lunch chef guess got job,1,3,positive,2055,2
11609,horrible story,0,5,negative,2055,3
11610,fortunately,1,3,positive,2055,4
11611,made head purchasing thank much,1,3,positive,2055,5
11612,anyway ran ross chandler downstairs think go celebrate,1,3,positive,2055,6
11613,someplace nice,1,4,neutral,2055,7
11614,yeah someplace nice,0,4,neutral,2055,8
11615,yeah someplace nice,0,4,neutral,2056,0
11616,yeah,1,3,positive,2056,1
11617,much think get kidney,0,4,neutral,2056,2
11618,think,0,4,neutral,2057,0
11619,think beautiful table ever seen,1,3,positive,2057,1
11620,know,0,3,positive,2057,2
11621,know,0,3,positive,2058,0
11622,work going balance plate little guy head,1,4,neutral,2058,1
11623,work going balance plate little guy head,1,4,neutral,2059,0
11624,care eat sink come let play,0,3,positive,2059,1
11625,head ross score suck,1,3,positive,2059,2
11626,thank make comfortable,1,4,neutral,2060,0
11627,gotcha,0,4,neutral,2060,1
11628,place really grandmother,1,4,neutral,2060,2
11629,got moved florida otherwise could never afford place like,1,4,neutral,2060,3
11630,landlord ever asks year old woman afraid vcr,1,4,neutral,2060,4
11631,thirsty,1,4,neutral,2060,5
11632,oh bet,0,3,positive,2060,6
11633,okay penis,1,6,negative,2060,7
11634,ohh okay,1,4,neutral,2061,0
11635,oh god great surprise beautiful house,0,3,positive,2061,1
11636,oh god great surprise beautiful house,1,3,positive,2062,0
11637,thank mom kitchen,0,4,neutral,2062,1
11638,hey ready dinner,0,4,neutral,2063,0
11639,ooh absolutely,1,3,positive,2063,1
11640,great wanted go italian place bleaker street right,0,3,positive,2063,2
11641,ooh love place,1,4,neutral,2063,3
11642,mama lisettie,0,4,neutral,2063,4
11643,enh sure,1,4,neutral,2063,5
11644,wonder long milk setting,0,1,negative,2063,6
11645,oh place totally healthy,1,4,neutral,2063,7
11646,milk mine,1,4,neutral,2063,8
11647,bought today thirsty milk,1,4,neutral,2063,9
11648,okay let go,1,3,positive,2063,10
11649,hey buddy familiar section health code requires refuse material,0,0,negative,2063,11
11650,oh saying choose convenience health,0,1,negative,2063,12
11651,okay stop,1,0,negative,2063,13
11652,larry okay ca larry larry health inspector guy,1,4,neutral,2063,14
11653,mean really exciting first like okay gon na eat ever,1,0,negative,2063,15
11654,well suppose could give warning,0,4,neutral,2063,16
11655,thank,1,3,positive,2063,17
11656,go,1,4,neutral,2063,18
11657,go,1,0,negative,2063,19
11658,dinner still really need bust someone know hot dog vendor pick nose,1,1,negative,2063,20
11659,hey buddy familiar section health code requires refuse material,1,0,negative,2064,0
11660,go way around dry cleaner place,0,4,neutral,2064,1
11661,oh saying choose convenience health,1,1,negative,2064,2
11662,phoebe come want switch please come throw wet paper towel,1,5,negative,2065,0
11663,monica eat cooky sink,0,3,positive,2065,1
11664,know sorry,1,5,negative,2065,2
11665,right fine look like much fun,0,4,neutral,2065,3
11666,right fine look like much fun,1,4,neutral,2066,0
11667,yeah,0,4,neutral,2066,1
11668,god mess,1,4,neutral,2066,2
11669,tell u happened brown bird ross,0,4,neutral,2067,0
11670,well lost,1,5,negative,2067,1
11671,little girl loaned uniform nineteen year old sister went,1,5,negative,2067,2
11672,nimitz sold box,1,0,negative,2067,3
11673,hey interview go,0,3,positive,2067,4
11674,oh come sweetie listen gon na go like thousand interview get job,1,5,negative,2067,5
11675,supposed come,1,5,negative,2067,6
11676,hey interview go,0,3,positive,2068,0
11677,oh blew even hired,1,5,negative,2068,1
11678,rach maybe stay coffee house,0,4,neutral,2068,2
11679,late,1,0,negative,2068,4
11680,terry already hired girl,1,5,negative,2068,5
11681,look even got waitress experience,1,5,negative,2068,6
11682,last night teaching everybody make napkin swan,1,5,negative,2068,7
11683,well lost,1,5,negative,2069,0
11684,little girl loaned uniform nineteen year old sister went,1,5,negative,2069,1
11685,nimitz sold box,1,0,negative,2069,2
11686,oh blew even hired,0,5,negative,2069,3
11687,oh come sweetie listen gon na go like thousand interview get job,1,5,negative,2069,4
11688,supposed come,1,5,negative,2069,5
11689,late,0,0,negative,2069,7
11690,terry already hired girl,0,5,negative,2069,8
11691,look even got waitress experience,0,5,negative,2069,9
11692,last night teaching everybody make napkin swan,0,5,negative,2069,10
11693,word swan,1,4,neutral,2069,11
11694,well lost,1,5,negative,2070,0
11695,little girl loaned uniform nineteen year old sister went,1,5,negative,2070,1
11696,nimitz sold box,1,0,negative,2070,2
11697,oh come sweetie listen gon na go like thousand interview get job,1,5,negative,2070,3
11698,supposed come,1,5,negative,2070,4
11699,worst christmas ever,0,5,negative,2070,5
11700,worst christmas ever,1,5,negative,2071,0
